record_id,animal_id,date,rumination_min,eating_min,sitting_min,standing_min,coughing_count,resting_min,activity_rate,mounting_count,sniffing,heat_detection_count,sit_stand_min,data_collection_rate_pct,source_file
2,COW-10000246,2025-07-06,281.3333,230.3333,715.8333,724.8333,0,182.6667,87.88688762052254,26,152.16379664331495,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-07-07,291.3333,171.3333,790.8333,649.6667,0,179.5,80.51454706,16,136.5866709069964,0,1440.5,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-07-08,252.6667,109.3333,806.6667,634.1667,2,219.6667,66.82689293,15,122.95212383281296,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-07-09,114.0,134.1667,738.0,702.6667,0,325.3333,79.38773409849182,11,139.82809901733964,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-07-10,204.0,154.6667,721.6667,719.1667,0,212.8333,76.65244785,20,137.59120480044857,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-07-11,151.8333,172.0,744.6667,695.6667,0,258.1667,74.16405541619281,11,134.2456598,0,1440.3333,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-07-12,134.5,162.6667,747.1667,693.6667,0,216.5,73.54383940997324,17,133.89994968217948,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-07-13,175.3333,200.3333,748.0,692.6667,0,195.1667,73.79808389715771,5,134.23777681321582,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-07-14,218.5,204.8333,747.8333,692.8333,3,210.5,77.41131840343554,8,134.86730768855995,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-07-15,311.1667,255.6667,603.6667,696.6667,0,141.6667,85.48556311457166,6,145.34035853562187,0,1300.3333,90,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-07-16,310.5,128.1667,796.8333,644.0,0,192.8333,71.21239973148766,7,127.17912646371413,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-07-17,131.1667,136.0,684.3333,755.5,2,209.6667,79.81211402099129,7,154.5353068702681,0,1439.8333,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-07-18,191.6667,311.1667,554.8333,885.8333,0,190.3333,131.3385435543034,17,200.43998358151472,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-07-19,337.1667,251.1667,669.3333,771.1667,0,98.5,110.81555795630936,18,188.3831707399283,0,1440.5,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-07-20,283.8333,292.8333,582.6667,858.1667,0,148.6667,129.19587975805933,18,204.82065856077548,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-07-21,321.0,458.0,638.1667,802.6667,0,128.6667,137.14710211326374,17,209.3966851915632,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-07-22,256.3333,167.0,635.0,805.8333,0,170.1667,98.91785135704907,21,164.60878980028758,24,1440.8333,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-07-23,257.6667,127.3333,704.1667,736.5,0,165.6667,84.93052878461464,17,139.4593924628756,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-07-24,249.1667,127.3333,643.0,797.8333,0,157.5,89.71101548838574,26,151.8265214746849,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-07-25,186.8333,71.0,753.5,687.3333,0,195.8333,82.09978339050187,15,149.24897817189188,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-07-26,86.5,198.3333,449.3333,991.5,0,123.8333,107.45686304148668,63,199.8934665865261,36,1440.8333,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-07-27,223.8333,172.1667,858.1667,582.6667,0,222.6667,74.10338039629855,6,115.9271690471797,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-07-28,279.5,567.8333,626.0,814.1667,0,193.1667,144.70584197916816,19,201.5422335378468,0,1440.1667,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-07-29,313.1667,159.0,954.0,485.3333,0,257.5,59.02098216833892,3,96.8930689,0,1439.3333,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-07-30,186.1667,157.5,891.5,549.3333,0,314.3333,56.84730194427155,4,99.45206038727108,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-07-31,220.6667,251.1667,681.1667,759.5,0,213.5,79.77905909808793,14,139.55043665185562,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-08-01,398.0,213.0,853.3333,587.3333,0,167.8333,74.88158201741047,12,124.90228318550254,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-08-02,378.1667,185.6667,918.0,522.8333,2,204.6667,65.99182429,9,110.70168006757976,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-08-03,323.6667,242.3333,853.6667,587.1667,2,227.8333,77.36886366341692,4,129.50741664738652,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-08-04,412.5,188.5,919.0,521.8333,0,146.3333,73.08275291394332,10,119.1997291781159,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-08-05,358.1667,186.1667,829.3333,611.5,0,193.0,75.09531178868804,11,125.76876022003508,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-08-06,335.0,388.8333,721.5,719.1667,0,204.3333,117.89989813010706,15,174.9893700122171,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-08-07,316.3333,177.8333,860.0,580.6667,0,241.6667,64.15666992385208,8,109.76217353526005,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-08-08,263.0,139.3333,700.6667,740.1667,2,221.0,72.1321912,38,131.40297291801457,28,1440.8333,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-08-09,242.8333,225.0,873.3333,567.5,2,335.6667,60.53914510397086,3,108.02477448851197,4,1440.8333,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-08-10,330.0,123.8333,907.3333,533.5,6,303.0,52.88797674846484,4,96.19973760729512,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-08-11,230.3333,407.5,724.6667,716.0,0,249.3333,115.7385151168915,33,158.53454591995146,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-08-12,286.0,136.1667,914.1667,526.5,0,285.6667,61.63959812091931,7,106.55107665315704,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-08-13,349.1667,280.6667,810.8333,629.8333,0,211.1667,76.51294053345573,10,127.62658193342006,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-08-14,399.1667,421.8333,674.1667,766.5,0,159.8333,109.03568121306824,15,163.41297208352643,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-08-15,375.1667,237.6667,695.0,745.6667,0,183.1667,90.00431187006127,5,161.0273929449873,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-08-16,397.5,320.1667,689.6667,751.1667,0,174.6667,92.05591281871013,10,159.00058988755396,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-08-17,501.6667,226.3333,840.1667,600.6667,0,149.6667,78.83623796,5,131.2597734022168,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-08-18,297.3333,189.0,719.6667,721.0,0,221.6667,77.45827704433599,15,136.31613206554485,4,1440.6667,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-08-19,279.8333,212.1667,662.3333,778.3333,0,199.5,84.09697332739664,30,146.7521391357332,16,1440.6667,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-08-20,304.5,140.6667,662.3333,778.3333,0,136.0,84.91732521004172,6,162.14092850188644,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-08-21,164.0,61.8333,769.8333,671.0,2,148.0,74.62068797564355,28,141.3313614529223,16,1440.8333,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-08-22,148.8333,95.6667,779.3333,661.3333,4,78.0,102.32132884762125,61,172.44337201945928,24,1440.6667,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-08-23,240.3333,225.5,851.0,589.8333,0,171.1667,77.53418901574756,9,127.77879457379989,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-08-24,347.6667,494.0,656.6667,784.1667,0,111.3333,125.40559122450716,14,183.7226931658558,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-08-25,409.6667,203.5,797.5,643.1667,2,151.6667,84.03864695925449,16,134.83028451583277,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-08-26,335.0,208.6667,828.1667,612.3333,0,198.5,78.30294321191045,8,130.77334813686568,0,1440.5,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-08-27,302.6667,555.5,614.8333,825.8333,2,193.1667,142.70661676663704,31,188.8788841323464,8,1440.6667,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-08-28,385.5,227.0,879.0,561.6667,0,215.8333,75.34274861637171,4,119.42897156839402,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-08-29,348.6667,273.5,848.3333,592.5,0,249.5,75.38133401247447,3,119.0106594,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-08-30,341.0,270.8333,747.1667,693.6667,0,150.5,79.6576028,10,138.3624589146735,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-08-31,410.3333,235.0,747.0,693.6667,0,173.8333,82.89800333237548,14,142.86922081263734,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-09-01,396.3333,365.6667,725.5,715.3333,0,172.3333,95.93973038664024,14,152.52748506478727,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-09-02,417.6667,283.0,788.5,652.0,0,206.6667,80.02695652,12,132.72090428793828,0,1440.5,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-09-03,418.5,213.6667,840.8333,599.6667,0,220.1667,77.21948129551755,9,131.72312592185648,0,1440.5,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-09-04,442.3333,250.5,840.6667,600.0,0,240.5,75.14477234204463,6,130.72794781741803,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-09-05,364.1667,150.1667,797.1667,643.6667,0,229.3333,73.22046814494357,19,126.25720727919428,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-09-06,284.6667,139.3333,640.3333,800.5,2,145.6667,88.57093807505072,88,161.27877831665884,40,1440.8333,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-09-07,324.5,270.1667,762.1667,691.1667,0,242.5,78.96968372,4,144.67056375031078,8,1453.3333,101,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-09-08,336.5,257.3333,628.5,631.1667,2,183.0,88.29308182009001,6,148.01874675584173,0,1259.6667,87,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-09-09,301.0,262.3333,667.6667,773.1667,2,203.0,77.86847881363471,20,141.93664364348678,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-09-10,251.5,177.3333,883.0,557.8333,48,243.0,62.79960264312938,4,111.83459503654802,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-09-11,360.1667,251.0,825.8333,615.0,0,221.1667,67.26430945233709,2,119.26250516230692,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-09-12,360.1667,352.8333,732.8333,708.0,0,180.3333,78.56945162718527,5,141.43032725937042,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-09-13,440.0,311.5,740.8333,699.5,0,137.3333,84.69366147324489,15,141.93117083898437,0,1440.3333,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-09-14,377.3333,371.8333,732.6667,708.1667,0,163.1667,85.35059826631915,6,149.2012232,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-09-15,465.0,318.6667,809.0,632.5,0,189.5,73.88793172581593,2,127.15642407858684,0,1441.5,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-09-16,433.8333,329.3333,814.5,625.6667,0,186.8333,77.81936510419587,4,134.62911477699805,0,1440.1667,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-09-17,424.5,358.0,845.1667,595.6667,0,217.8333,77.40143631537434,7,129.10460226655766,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-09-18,427.6667,283.8333,913.0,527.6667,0,239.0,69.97649249,7,118.32499221649948,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-09-19,404.0,328.8333,833.0,607.8333,0,249.1667,77.09197417,5,128.29595942522073,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-09-20,366.8333,240.0,921.8333,519.0,2,311.8333,61.98086477249878,0,111.57124033961564,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-09-21,391.0,292.6667,883.8333,555.8333,4,244.8333,69.03814121,5,118.2549124129477,0,1439.6667,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-09-22,454.8333,396.5,755.5,685.3333,0,153.6667,79.77818109480337,3,133.7142151832029,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-09-23,442.0,402.5,766.1667,674.5,0,165.5,77.64749531390655,3,131.2325312770224,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-09-24,475.8333,240.0,853.5,587.3333,0,170.8333,65.98378540533275,2,115.1679877175838,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-09-25,418.5,270.5,943.3333,497.5,2,267.0,60.754640128034744,3,98.57462799,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-09-26,454.5,253.5,985.6667,455.1667,0,281.5,71.88647438874473,17,109.46811634105642,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-09-27,377.3333,150.3333,898.5,542.1667,0,250.6667,82.60750398543189,11,130.67956974747997,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-09-28,326.0,135.0,829.6667,611.0,0,232.8333,82.03640364541438,4,137.71598647998914,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-09-29,288.6667,246.0,664.8333,753.8333,0,197.1667,103.07646504436356,16,173.32056318514776,0,1418.6667,99,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-09-30,337.6667,148.0,956.5,484.3333,0,290.1667,68.29420496784518,6,122.97509315318632,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
2,COW-10000246,2025-10-01,237.0,138.6667,847.0,593.6667,0,297.0,59.52788499,12,110.28034801783244,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
3,COW-10000247,2025-06-01,433.8333,35.0,958.6667,481.6667,4,200.8333,59.01023555756498,4,89.20769438757938,0,1440.3333,100,sample_data/Danone sensor dataset 2.csv
3,COW-10000247,2025-06-02,379.1667,39.6667,857.3333,583.3333,10,187.5,64.80098655520628,6,103.18575748300618,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
3,COW-10000247,2025-06-03,369.3333,33.1667,919.6667,521.1667,4,233.8333,59.501166975243095,1,91.88084970256922,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
3,COW-10000247,2025-06-04,362.6667,24.5,910.6667,530.0,0,234.5,60.70568962044211,5,92.64469393862998,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
3,COW-10000247,2025-06-05,399.6667,31.1667,1050.0,390.6667,12,316.0,54.79191241248897,4,74.23181233721604,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
3,COW-10000247,2025-06-06,399.0,64.3333,920.8333,520.0,8,251.5,63.04447750799776,2,91.00896805542062,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
3,COW-10000247,2025-06-07,439.8333,52.5,911.3333,529.3333,9,204.8333,66.47126451569098,2,92.87843858682685,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
3,COW-10000247,2025-06-08,457.8333,71.1667,988.1667,452.6667,3,245.3333,60.93570629,5,86.82566416063635,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
3,COW-10000247,2025-06-09,407.1667,38.3333,870.1667,570.6667,9,204.5,62.86615798623663,1,96.49431801,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
3,COW-10000247,2025-06-10,386.3333,48.8333,1027.3333,413.5,2,305.6667,52.49100809886043,1,73.70345336843461,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
3,COW-10000247,2025-06-11,387.1667,39.1667,900.8333,539.6667,2,245.5,57.36485257160328,4,90.18208270794014,0,1440.5,100,sample_data/Danone sensor dataset 2.csv
3,COW-10000247,2025-06-12,409.3333,16.1667,935.1667,505.6667,2,222.0,60.23054090492156,1,86.73705180991655,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
3,COW-10000247,2025-06-13,396.8333,58.8333,847.6667,592.8333,4,222.0,84.98289800995025,4,110.16028149459255,0,1440.5,100,sample_data/Danone sensor dataset 2.csv
3,COW-10000247,2025-06-14,441.8333,104.0,957.6667,483.1667,0,274.6667,73.81646795587226,4,97.07866640019238,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
3,COW-10000247,2025-06-15,295.8333,75.1667,736.6667,703.8333,8,223.5,88.72474169904928,9,121.73789581683695,0,1440.5,100,sample_data/Danone sensor dataset 2.csv
3,COW-10000247,2025-06-16,318.1667,156.3333,811.0,629.8333,4,224.8333,84.80321383103943,7,114.81063975151596,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
3,COW-10000247,2025-06-17,428.5,54.8333,939.1667,501.5,0,223.8333,62.61357051032056,2,90.13370406235993,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
3,COW-10000247,2025-06-18,418.3333,44.3333,896.5,544.3333,0,220.3333,63.58123698104938,3,93.26736388418838,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
3,COW-10000247,2025-06-19,408.0,56.3333,935.1667,505.5,13,236.3333,61.42597698051033,1,87.85038978509581,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
3,COW-10000247,2025-06-20,407.3333,68.0,952.5,487.8333,21,215.0,64.01590620525124,2,91.39507706864404,0,1440.3333,100,sample_data/Danone sensor dataset 2.csv
3,COW-10000247,2025-06-21,430.3333,57.6667,883.0,557.6667,9,210.6667,65.99213564412455,0,97.53290694491392,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
3,COW-10000247,2025-06-22,427.0,78.5,949.5,491.3333,18,193.8333,66.95245781408148,0,92.24420454,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
3,COW-10000247,2025-06-23,442.6667,79.6667,875.0,565.6667,7,200.1667,70.44455553414038,3,100.45636806814608,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
3,COW-10000247,2025-06-24,418.8333,81.5,899.6667,541.1667,16,237.3333,71.33879609160371,1,95.16596095282056,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
3,COW-10000247,2025-06-25,484.3333,84.8333,830.3333,610.5,3,146.3333,76.46035411828097,1,101.85710547355092,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
3,COW-10000247,2025-06-26,427.6667,60.6667,840.5,600.0,22,178.0,73.51549237935504,1,104.97067438346512,0,1440.5,100,sample_data/Danone sensor dataset 2.csv
3,COW-10000247,2025-06-27,432.6667,67.0,943.6667,497.1667,28,257.0,67.48129168323453,0,96.94601832269036,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
3,COW-10000247,2025-06-28,408.3333,52.8333,968.3333,472.1667,8,204.8333,64.87141005194486,3,96.91259774099164,0,1440.5,100,sample_data/Danone sensor dataset 2.csv
3,COW-10000247,2025-06-29,348.5,74.3333,861.1667,579.5,2,184.8333,70.92462909491952,2,106.79400901670866,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
3,COW-10000247,2025-06-30,352.8333,98.0,813.1667,627.3333,0,230.5,72.84946708674786,3,110.62262046396437,0,1440.5,100,sample_data/Danone sensor dataset 2.csv
3,COW-10000247,2025-07-01,394.1667,77.1667,841.3333,599.0,0,207.0,72.78487746016457,2,110.04511986140768,0,1440.3333,100,sample_data/Danone sensor dataset 2.csv
3,COW-10000247,2025-07-02,304.5,179.8333,868.8333,572.0,63,190.1667,72.46972204399219,1,102.31592058101232,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
3,COW-10000247,2025-07-03,320.0,218.6667,756.0,684.6667,4,165.5,85.39227628200378,5,123.85179960082274,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
3,COW-10000247,2025-07-04,353.6667,109.1667,869.6667,571.0,0,171.3333,77.40031456,5,112.2218690278187,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
