Farm ID,Farm Name,State,Cow ID,Date,Estimated Milk Production (L/day)
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,25/06/2025,3.13
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,26/06/2025,3.3
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,27/06/2025,3.36
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,28/06/2025,3.09
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,29/06/2025,2.94
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,01/07/2025,2.73
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,02/07/2025,2.79
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,03/07/2025,3.19
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,04/07/2025,3.23
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,05/07/2025,2.89
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,06/07/2025,3.07
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,07/07/2025,2.75
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,08/07/2025,2.87
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,09/07/2025,2.78
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,11/07/2025,3.07
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,12/07/2025,3.12
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,13/07/2025,2.87
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,15/07/2025,2.87
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,16/07/2025,2.92
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,17/07/2025,3.37
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,18/07/2025,3.39
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,19/07/2025,3.56
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,21/07/2025,3.22
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,22/07/2025,3.49
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,23/07/2025,3.3
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,24/07/2025,2.94
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,25/07/2025,2.63
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,26/07/2025,2.73
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,27/07/2025,2.59
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,28/07/2025,2.25
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,29/07/2025,2.75
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,30/07/2025,2.23
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,31/07/2025,2.17
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,01/08/2025,2.6
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,02/08/2025,2.64
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,03/08/2025,3.25
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,04/08/2025,3.42
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,05/08/2025,3.12
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,06/08/2025,3.29
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,07/08/2025,3.14
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,08/08/2025,3.07
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,09/08/2025,2.83
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,10/08/2025,2.68
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,11/08/2025,2.87
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,12/08/2025,2.66
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,13/08/2025,2.21
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,14/08/2025,2.35
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,15/08/2025,2.32
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,16/08/2025,2.58
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,17/08/2025,2.42
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,18/08/2025,2.69
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,19/08/2025,2.88
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,21/08/2025,2.68
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,22/08/2025,2.68
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,23/08/2025,2.92
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,24/08/2025,2.79
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,26/08/2025,2.17
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,27/08/2025,2.0
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,28/08/2025,2.0
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,29/08/2025,2.0
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,30/08/2025,2.24
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,31/08/2025,2.42
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,01/09/2025,2.23
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,02/09/2025,2.17
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,03/09/2025,2.0
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,04/09/2025,2.17
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,05/09/2025,2.0
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,06/09/2025,2.0
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,07/09/2025,2.07
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,08/09/2025,2.0
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,09/09/2025,2.45
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,10/09/2025,2.31
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,11/09/2025,2.52
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,12/09/2025,2.75
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,14/09/2025,2.39
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,15/09/2025,2.22
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,16/09/2025,2.47
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,17/09/2025,2.48
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,18/09/2025,2.72
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,19/09/2025,3.13
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,20/09/2025,3.53
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,21/09/2025,3.25
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,22/09/2025,2.95
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,24/09/2025,2.96
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,26/09/2025,3.3
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,27/09/2025,3.42
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,28/09/2025,3.3
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,29/09/2025,3.3
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000424,30/09/2025,3.37
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,01/06/2025,2.91
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,02/06/2025,2.85
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,04/06/2025,2.79
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,05/06/2025,2.69
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,06/06/2025,2.28
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,07/06/2025,2.59
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,08/06/2025,2.58
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,09/06/2025,2.56
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,10/06/2025,2.9
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,11/06/2025,2.79
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,12/06/2025,2.9
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,13/06/2025,2.9
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,14/06/2025,2.99
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,15/06/2025,2.85
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,16/06/2025,3.07
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,17/06/2025,3.49
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,18/06/2025,3.25
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,19/06/2025,3.42
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,21/06/2025,3.49
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,22/06/2025,3.58
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,23/06/2025,3.25
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,24/06/2025,3.05
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,25/06/2025,2.98
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,26/06/2025,3.28
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,27/06/2025,3.19
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,28/06/2025,3.29
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,29/06/2025,3.29
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,30/06/2025,3.3
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,01/07/2025,3.32
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,02/07/2025,3.11
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,03/07/2025,3.06
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,04/07/2025,2.96
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,05/07/2025,2.95
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,06/07/2025,2.79
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,07/07/2025,3.24
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,08/07/2025,2.81
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,09/07/2025,2.42
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,10/07/2025,2.55
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,12/07/2025,3.17
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,13/07/2025,3.1
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,14/07/2025,3.1
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,15/07/2025,3.21
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,16/07/2025,3.54
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,17/07/2025,3.2
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,18/07/2025,3.23
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,20/07/2025,3.28
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,21/07/2025,3.37
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,22/07/2025,3.2
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,23/07/2025,3.48
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,24/07/2025,3.04
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,25/07/2025,2.97
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,26/07/2025,3.11
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,27/07/2025,3.03
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,28/07/2025,3.24
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,29/07/2025,3.24
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,30/07/2025,3.3
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,31/07/2025,3.42
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,01/08/2025,3.39
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,02/08/2025,2.97
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,03/08/2025,3.39
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,05/08/2025,3.84
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,06/08/2025,3.71
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,07/08/2025,3.78
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,08/08/2025,3.33
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,09/08/2025,2.94
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,10/08/2025,3.52
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,11/08/2025,3.2
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,12/08/2025,3.11
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,13/08/2025,3.14
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,14/08/2025,3.22
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,15/08/2025,3.21
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,17/08/2025,3.08
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,18/08/2025,3.35
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,19/08/2025,3.48
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,20/08/2025,3.62
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,21/08/2025,3.13
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,22/08/2025,3.25
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,23/08/2025,3.26
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,24/08/2025,3.1
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,25/08/2025,3.54
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,26/08/2025,3.16
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,27/08/2025,3.14
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,28/08/2025,3.42
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,29/08/2025,3.43
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,30/08/2025,2.94
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,31/08/2025,3.29
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,01/09/2025,2.87
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,02/09/2025,2.59
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,03/09/2025,2.84
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,04/09/2025,2.62
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,05/09/2025,2.57
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,08/09/2025,2.73
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,09/09/2025,2.36
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,10/09/2025,2.45
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,11/09/2025,2.07
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,12/09/2025,2.62
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,13/09/2025,2.41
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,14/09/2025,2.58
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,15/09/2025,2.67
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,16/09/2025,2.72
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,17/09/2025,2.63
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,18/09/2025,2.32
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,19/09/2025,2.71
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,20/09/2025,2.49
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,21/09/2025,2.49
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,22/09/2025,2.43
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,24/09/2025,3.26
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,25/09/2025,3.08
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,26/09/2025,3.11
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,27/09/2025,3.36
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,28/09/2025,3.67
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,29/09/2025,3.59
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000425,30/09/2025,3.54
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,01/06/2025,3.49
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,02/06/2025,3.01
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,03/06/2025,3.08
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,06/06/2025,2.74
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,07/06/2025,2.34
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,08/06/2025,2.34
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,09/06/2025,2.09
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,10/06/2025,2.37
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,11/06/2025,2.65
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,12/06/2025,2.4
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,13/06/2025,2.56
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,14/06/2025,2.43
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,15/06/2025,2.39
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,16/06/2025,2.9
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,17/06/2025,2.81
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,18/06/2025,3.18
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,19/06/2025,3.59
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,20/06/2025,3.49
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,22/06/2025,3.4
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,23/06/2025,3.38
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,24/06/2025,3.53
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,25/06/2025,3.48
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,26/06/2025,3.56
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,27/06/2025,3.37
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,28/06/2025,3.14
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,29/06/2025,3.05
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,30/06/2025,3.08
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,01/07/2025,3.39
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,02/07/2025,3.33
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,03/07/2025,3.42
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,05/07/2025,3.38
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,06/07/2025,3.27
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,07/07/2025,3.21
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,08/07/2025,3.22
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,09/07/2025,3.08
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,10/07/2025,2.81
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,11/07/2025,2.94
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,12/07/2025,3.16
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,13/07/2025,2.84
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,14/07/2025,2.91
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,15/07/2025,2.97
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,16/07/2025,2.89
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,17/07/2025,2.81
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,19/07/2025,3.61
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,20/07/2025,3.89
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,21/07/2025,3.98
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,22/07/2025,4.0
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,23/07/2025,4.0
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,24/07/2025,3.79
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,26/07/2025,3.48
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,27/07/2025,3.28
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,29/07/2025,3.43
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,30/07/2025,3.21
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,31/07/2025,3.06
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,01/08/2025,2.76
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,02/08/2025,2.85
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,04/08/2025,2.71
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,05/08/2025,2.83
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,06/08/2025,2.92
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,08/08/2025,2.38
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,09/08/2025,2.39
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,10/08/2025,2.58
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,11/08/2025,2.44
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,12/08/2025,2.34
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,13/08/2025,2.41
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,14/08/2025,2.47
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,15/08/2025,2.48
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,16/08/2025,2.6
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,17/08/2025,2.4
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,18/08/2025,2.8
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,20/08/2025,3.15
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,21/08/2025,2.62
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,22/08/2025,2.23
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,23/08/2025,2.25
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,24/08/2025,2.53
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,25/08/2025,2.61
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,26/08/2025,2.6
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,27/08/2025,2.69
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,28/08/2025,2.7
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,29/08/2025,3.19
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,30/08/2025,3.05
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,31/08/2025,3.36
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,02/09/2025,3.08
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,03/09/2025,2.85
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,04/09/2025,3.06
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,06/09/2025,3.29
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,07/09/2025,3.4
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,08/09/2025,3.41
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,09/09/2025,3.54
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,10/09/2025,3.79
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,11/09/2025,3.48
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,13/09/2025,3.06
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,14/09/2025,2.95
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,15/09/2025,3.0
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,16/09/2025,3.01
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,17/09/2025,2.96
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,18/09/2025,2.94
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,19/09/2025,3.0
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,20/09/2025,2.81
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,21/09/2025,2.32
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,22/09/2025,2.13
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,23/09/2025,2.44
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,24/09/2025,2.0
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,25/09/2025,2.32
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,26/09/2025,2.22
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,27/09/2025,2.46
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,28/09/2025,2.25
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000426,29/09/2025,2.0
